x[nm]                    Gamma[eV]                L_1[eV]                  L_2[eV]                  L_3[eV]                  L_4[eV]                  X_1[eV]                  X_2[eV]                  X_3[eV]                  HH[eV]                   LH[eV]                   SO[eV]                   electron_Fermi_level[eV] hole_Fermi_level[eV]    
-0.0002                  1.1795270043888          0.74216825319833         0.74216825319833         0.74216825319833         0.74216825319833         0.50754311007526         0.50754311007526         1.137862264516           0.0014093559553787       -0.1596112596105         -0.7116823793388         -0                       -0
0.0002                   1.3805771901056          0.78780521655829         0.78780521655829         0.78780521655829         0.78780521655829         0.42926534621108         0.42926534621108         0.96705126792081         -0.14945428902323        -0.2877460488689         -0.74502352726356        -0                       -0
0.9998                   1.3808257362491          0.78805376270173         0.78805376270173         0.78805376270173         0.78805376270173         0.42951389235452         0.42951389235452         0.96729981406425         -0.14920574287979        -0.28749750272545        -0.74477498112012        -0                       -0
1.0002                   1.3808257362491          0.78805376270173         0.78805376270173         0.78805376270173         0.78805376270173         0.42951389235452         0.42951389235452         0.96729981406425         -0.14920574287979        -0.28749750272545        -0.74477498112012        -0                       -0
2.1088742078449          1.3811013923662          0.78832941881888         0.78832941881888         0.78832941881888         0.78832941881888         0.42978954847167         0.42978954847167         0.9675754701814          -0.14893008676264        -0.2872218466083         -0.74449932500297        -0                       -0
2.1092742078449          1.3811013923662          0.78832941881888         0.78832941881888         0.78832941881888         0.78832941881888         0.42978954847167         0.42978954847167         0.9675754701814          -0.14893008676264        -0.2872218466083         -0.74449932500297        -0                       -0
3.3389198063518          1.381407115456           0.78863514190865         0.78863514190865         0.78863514190865         0.78863514190865         0.43009527156144         0.43009527156144         0.96788119327117         -0.14862436367287        -0.28691612351854        -0.74419360191321        -0                       -0
3.3393198063518          1.381407115456           0.78863514190865         0.78863514190865         0.78863514190865         0.78863514190865         0.43009527156144         0.43009527156144         0.96788119327117         -0.14862436367287        -0.28691612351854        -0.74419360191321        -0                       -0
4.703131654129           1.3817461850496          0.78897421150225         0.78897421150225         0.78897421150225         0.78897421150225         0.43043434115504         0.43043434115504         0.96822026286477         -0.14828529407927        -0.28657705392494        -0.74385453231961        -0                       -0
4.703531654129           1.3817461850496          0.78897421150225         0.78897421150225         0.78897421150225         0.78897421150225         0.43043434115504         0.43043434115504         0.96822026286477         -0.14828529407927        -0.28657705392494        -0.74385453231961        -0                       -0
6.2161438285351          1.3821222383905          0.78935026484318         0.78935026484318         0.78935026484318         0.78935026484318         0.43081039449597         0.43081039449597         0.9685963162057          -0.14790924073834        -0.28620100058401        -0.74347847897868        -0                       -0
6.2165438285351          1.3821222383905          0.78935026484318         0.78935026484318         0.78935026484318         0.78935026484318         0.43081039449597         0.43081039449597         0.9685963162057          -0.14790924073834        -0.28620100058401        -0.74347847897868        -0                       -0
7.8941866073244          1.3825393094517          0.78976733590437         0.78976733590437         0.78976733590437         0.78976733590437         0.43122746555716         0.43122746555716         0.96901338726689         -0.14749216967715        -0.28578392952281        -0.74306140791748        -0                       -0
7.8945866073244          1.3825393094517          0.78976733590437         0.78976733590437         0.78976733590437         0.78976733590437         0.43122746555716         0.43122746555716         0.96901338726689         -0.14749216967715        -0.28578392952281        -0.74306140791748        -0                       -0
9.75526057294            1.3830018722085          0.79022989866119         0.79022989866119         0.79022989866119         0.79022989866119         0.43169002831398         0.43169002831398         0.96947595002371         -0.14702960692033        -0.285321366766          -0.74259884516067        -0                       -0
9.75566057294            1.3830018722085          0.79022989866119         0.79022989866119         0.79022989866119         0.79022989866119         0.43169002831398         0.43169002831398         0.96947595002371         -0.14702960692033        -0.285321366766          -0.74259884516067        -0                       -0
11.819329707096          1.3835148886316          0.79074291508428         0.79074291508428         0.79074291508428         0.79074291508428         0.43220304473707         0.43220304473707         0.9699889664468          -0.14651659049724        -0.28480835034291        -0.74208582873758        -0                       -0
11.819729707096          1.3835148886316          0.79074291508428         0.79074291508428         0.79074291508428         0.79074291508428         0.43220304473707         0.43220304473707         0.9699889664468          -0.14651659049724        -0.28480835034291        -0.74208582873758        -0                       -0
14.108535546997          1.3840838619147          0.79131188836733         0.79131188836733         0.79131188836733         0.79131188836733         0.43277201802012         0.43277201802012         0.97055793972985         -0.14594761721419        -0.28423937705986        -0.74151685545453        -0                       -0
14.108935546997          1.3840838619147          0.79131188836733         0.79131188836733         0.79131188836733         0.79131188836733         0.43277201802012         0.43277201802012         0.97055793972985         -0.14594761721419        -0.28423937705986        -0.74151685545453        -0                       -0
16.64743470048           1.3847148955079          0.79194292196051         0.79194292196051         0.79194292196051         0.79194292196051         0.4334030516133          0.4334030516133          0.97118897332303         -0.14531658362101        -0.28360834346668        -0.74088582186135        -0                       -0
16.64783470048           1.3847148955079          0.79194292196051         0.79194292196051         0.79194292196051         0.79194292196051         0.4334030516133          0.4334030516133          0.97118897332303         -0.14531658362101        -0.28360834346668        -0.74088582186135        -0                       -0
19.463262267926          1.3854147585903          0.79264278504299         0.79264278504299         0.79264278504299         0.79264278504299         0.43410291469578         0.43410291469578         0.97188883640551         -0.14461672053853        -0.28290848038419        -0.74018595877886        -0                       -0
19.463662267926          1.3854147585903          0.79264278504299         0.79264278504299         0.79264278504299         0.79264278504299         0.43410291469578         0.43410291469578         0.97188883640551         -0.14461672053853        -0.28290848038419        -0.74018595877886        -0                       -0
22.58622399672           1.3861909586841          0.7934189851368          0.7934189851368          0.7934189851368          0.7934189851368          0.43487911478959         0.43487911478959         0.97266503649932         -0.14384052044472        -0.28213228029039        -0.73940975868506        -0                       -0
22.58662399672           1.3861909586841          0.7934189851368          0.7934189851368          0.7934189851368          0.7934189851368          0.43487911478959         0.43487911478959         0.97266503649932         -0.14384052044472        -0.28213228029039        -0.73940975868506        -0                       -0
26.049820302212          1.3870518221883          0.79427984864096         0.79427984864096         0.79427984864096         0.79427984864096         0.43573997829375         0.43573997829375         0.97352590000349         -0.14297965694056        -0.28127141678622        -0.73854889518089        0                        0
26.050220302212          1.3870518221883          0.79427984864096         0.79427984864096         0.79427984864096         0.79427984864096         0.43573997829375         0.43573997829375         0.97352590000349         -0.14297965694056        -0.28127141678622        -0.73854889518089        0                        0
29.891205631021          1.3880065836973          0.79523461014991         0.79523461014991         0.79523461014991         0.79523461014991         0.4366947398027          0.4366947398027          0.97448066151243         -0.14202489543161        -0.28031665527728        -0.73759413367194        0                        0
29.891605631021          1.3880065836973          0.79523461014991         0.79523461014991         0.79523461014991         0.79523461014991         0.4366947398027          0.4366947398027          0.97448066151243         -0.14202489543161        -0.28031665527728        -0.73759413367194        0                        0
34.151587021596          1.3890654850615          0.79629351151413         0.79629351151413         0.79629351151413         0.79629351151413         0.43775364116692         0.43775364116692         0.97553956287665         -0.14096599406739        -0.27925775391306        -0.73653523230773        0                        0
34.151987021596          1.3890654850615          0.79629351151413         0.79629351151413         0.79629351151413         0.79629351151413         0.43775364116692         0.43775364116692         0.97553956287665         -0.14096599406739        -0.27925775391306        -0.73653523230773        0                        0
38.876666137466          1.3902398852532          0.79746791170583         0.79746791170583         0.79746791170583         0.79746791170583         0.43892804135862         0.43892804135862         0.97671396306835         -0.13979159387569        -0.27808335372136        -0.73536083211602        0                        0
38.877066137466          1.3902398852532          0.79746791170583         0.79746791170583         0.79746791170583         0.79746791170583         0.43892804135862         0.43892804135862         0.97671396306835         -0.13979159387569        -0.27808335372136        -0.73536083211602        0                        0
44.117129514904          1.3915423822155          0.79877040866814         0.79877040866814         0.79877040866814         0.79877040866814         0.44023053832093         0.44023053832093         0.97801646003066         -0.13848909691338        -0.27678085675905        -0.73405833515372        0                        0
44.117529514904          1.3915423822155          0.79877040866814         0.79877040866814         0.79877040866814         0.79877040866814         0.44023053832093         0.44023053832093         0.97801646003066         -0.13848909691338        -0.27678085675905        -0.73405833515372        0                        0
49.929192283976          1.3929869480022          0.80021497445483         0.80021497445483         0.80021497445483         0.80021497445483         0.44167510410762         0.44167510410762         0.97946102581735         -0.13704453112669        -0.27533629097236        -0.73261376936703        0                        0
49.929592283976          1.3929869480022          0.80021497445483         0.80021497445483         0.80021497445483         0.80021497445483         0.44167510410762         0.44167510410762         0.97946102581735         -0.13704453112669        -0.27533629097236        -0.73261376936703        0                        0
56.37520119553           1.3945890786577          0.80181710511038         0.80181710511038         0.80181710511038         0.80181710511038         0.44327723476317         0.44327723476317         0.9810631564729          -0.13544240047114        -0.2737341603168         -0.73101163871147        0                        0
56.37560119553           1.3945890786577          0.80181710511038         0.80181710511038         0.80181710511038         0.80181710511038         0.44327723476317         0.44327723476317         0.9810631564729          -0.13544240047114        -0.2737341603168         -0.73101163871147        0                        0
63.524303422873          1.3963659604454          0.80359398689806         0.80359398689806         0.80359398689806         0.80359398689806         0.44505411655085         0.44505411655085         0.98284003826058         -0.13366551868346        -0.27195727852913        -0.7292347569238         0                        0
63.524703422873          1.3963659604454          0.80359398689806         0.80359398689806         0.80359398689806         0.80359398689806         0.44505411655085         0.44505411655085         0.98284003826058         -0.13366551868346        -0.27195727852913        -0.7292347569238         0                        0
71.453188312466          1.3983366542065          0.80556468065915         0.80556468065915         0.80556468065915         0.80556468065915         0.44702481031194         0.44702481031194         0.98481073202167         -0.13169482492237        -0.26998658476803        -0.7272640631627         0                        0
71.453588312466          1.3983366542065          0.80556468065915         0.80556468065915         0.80556468065915         0.80556468065915         0.44702481031194         0.44702481031194         0.98481073202167         -0.13169482492237        -0.26998658476803        -0.7272640631627         0                        0
80.246910040485          1.4005222998285          0.80775032628115         0.80775032628115         0.80775032628115         0.80775032628115         0.44921045593394         0.44921045593394         0.98699637764367         -0.12950917930037        -0.26780093914604        -0.72507841754071        0                        0
80.247310040485          1.4005222998285          0.80775032628115         0.80775032628115         0.80775032628115         0.80775032628115         0.44921045593394         0.44921045593394         0.98699637764367         -0.12950917930037        -0.26780093914604        -0.72507841754071        0                        0
89.9998                  1.4029463430153          0.81017436946799         0.81017436946799         0.81017436946799         0.81017436946799         0.45163449912078         0.45163449912078         0.98942042083051         -0.12708513611353        -0.2653768959592         -0.72265437435386        0                        0
90.0002                  1.4029463430153          0.81017436946799         0.81017436946799         0.81017436946799         0.81017436946799         0.45163449912078         0.45163449912078         0.98942042083051         -0.12708513611353        -0.2653768959592         -0.72265437435386        0                        0
99.9998                  1.4054318044498          0.8126598309024          0.8126598309024          0.8126598309024          0.8126598309024          0.45411996055519         0.45411996055519         0.99190588226492         -0.12459967467912        -0.26289143452478        -0.72016891291945        0                        0
100.0002                 1.2043816187329          0.76702286754244         0.76702286754244         0.76702286754244         0.76702286754244         0.53239772441937         0.53239772441937         1.1627168788601          0.02626397029949         -0.13475664526639        -0.68682776499469        0                        0
100.0998                 1.2044259032796          0.76706715208907         0.76706715208907         0.76706715208907         0.76706715208907         0.532442008966           0.532442008966           1.1627611634068          0.02630825484612         -0.13471236071976        -0.68678348044806        0                        0
100.1002                 1.2044259032796          0.76706715208907         0.76706715208907         0.76706715208907         0.76706715208907         0.532442008966           0.532442008966           1.1627611634068          0.02630825484612         -0.13471236071976        -0.68678348044806        0                        0
100.1998                 1.204511222475           0.76715247128448         0.76715247128448         0.76715247128448         0.76715247128448         0.53252732816141         0.53252732816141         1.1628464826022          0.026393574041528        -0.13462704152435        -0.68669816125265        0                        0
100.2002                 1.204511222475           0.76715247128448         0.76715247128448         0.76715247128448         0.76715247128448         0.53252732816141         0.53252732816141         1.1628464826022          0.026393574041528        -0.13462704152435        -0.68669816125265        0                        0
100.2998                 1.2046377760972          0.76727902490674         0.76727902490674         0.76727902490674         0.76727902490674         0.53265388178367         0.53265388178367         1.1629730362244          0.02652012766379         -0.13450048790209        -0.68657160763039        0                        0
100.3002                 1.2046377760972          0.76727902490674         0.76727902490674         0.76727902490674         0.76727902490674         0.53265388178367         0.53265388178367         1.1629730362244          0.02652012766379         -0.13450048790209        -0.68657160763039        0                        0
100.3998                 1.2048058610714          0.7674471098809          0.7674471098809          0.7674471098809          0.7674471098809          0.53282196675783         0.53282196675783         1.1631411211986          0.026688212637948        -0.13433240292793        -0.68640352265623        0                        0
100.4002                 1.2048058610714          0.7674471098809          0.7674471098809          0.7674471098809          0.7674471098809          0.53282196675783         0.53282196675783         1.1631411211986          0.026688212637948        -0.13433240292793        -0.68640352265623        0                        0
100.4998                 1.2050158728614          0.76765712167085         0.76765712167085         0.76765712167085         0.76765712167085         0.53303197854779         0.53303197854779         1.1633511329885          0.026898224427905        -0.13412239113798        -0.68619351086627        0                        0
100.5002                 1.2050158728614          0.76765712167085         0.76765712167085         0.76765712167085         0.76765712167085         0.53303197854779         0.53303197854779         1.1633511329885          0.026898224427905        -0.13412239113798        -0.68619351086627        0                        0
100.5998                 1.2052683073272          0.76790955613666         0.76790955613666         0.76790955613666         0.76790955613666         0.53328441301359         0.53328441301359         1.1636035674544          0.027150658893713        -0.13386995667217        -0.68594107640046        0                        0
100.6002                 1.2052683073272          0.76790955613666         0.76790955613666         0.76790955613666         0.76790955613666         0.53328441301359         0.53328441301359         1.1636035674544          0.027150658893713        -0.13386995667217        -0.68594107640046        0                        0
100.6998                 1.2055637630594          0.76820501186894         0.76820501186894         0.76820501186894         0.76820501186894         0.53357986874587         0.53357986874587         1.1638990231866          0.027446114625988        -0.13357450093989        -0.68564562066819        0                        0
100.7002                 1.2055637630594          0.76820501186894         0.76820501186894         0.76820501186894         0.76820501186894         0.53357986874587         0.53357986874587         1.1638990231866          0.027446114625988        -0.13357450093989        -0.68564562066819        0                        0
100.7998                 1.2059029442057          0.76854419301522         0.76854419301522         0.76854419301522         0.76854419301522         0.53391904989215         0.53391904989215         1.1642382043329          0.027785295772273        -0.13323531979361        -0.6853064395219         0                        0
100.8002                 1.2059029442057          0.76854419301522         0.76854419301522         0.76854419301522         0.76854419301522         0.53391904989215         0.53391904989215         1.1642382043329          0.027785295772273        -0.13323531979361        -0.6853064395219         0                        0
100.8998                 1.2062866638069          0.76892791261639         0.76892791261639         0.76892791261639         0.76892791261639         0.53430276949332         0.53430276949332         1.1646219239341          0.028169015373442        -0.13285160019244        -0.68492271992073        0                        0
100.9002                 1.2062866638069          0.76892791261639         0.76892791261639         0.76892791261639         0.76892791261639         0.53430276949332         0.53430276949332         1.1646219239341          0.028169015373442        -0.13285160019244        -0.68492271992073        0                        0
100.9998                 1.2067158476651          0.76935709647464         0.76935709647464         0.76935709647464         0.76935709647464         0.53473195335157         0.53473195335157         1.1650511077923          0.028598199231689        -0.13242241633419        -0.68449353606249        0                        0
101.0002                 2.6881069280351          4.3031829754764          4.3031829754764          4.3031829754764          4.3031829754764          4.719976794171           4.719976794171           4.719976794171           -3.4191456130613         -3.4191456130613         -3.5881456130613         0                        0
101.0998                 2.688886660715           4.3039627081564          4.3039627081564          4.3039627081564          4.3039627081564          4.7207565268509          4.7207565268509          4.7207565268509          -3.4183658803814         -3.4183658803814         -3.5873658803814         0                        0
101.1002                 2.688886660715           4.3039627081564          4.3039627081564          4.3039627081564          4.3039627081564          4.7207565268509          4.7207565268509          4.7207565268509          -3.4183658803814         -3.4183658803814         -3.5873658803814         0                        0
101.26188862625          2.6901505187043          4.3052265661457          4.3052265661457          4.3052265661457          4.3052265661457          4.7220203848402          4.7220203848402          4.7220203848402          -3.4171020223921         -3.4171020223921         -3.5861020223921         0                        0
101.26228862625          2.6901505187043          4.3052265661457          4.3052265661457          4.3052265661457          4.3052265661457          4.7220203848402          4.7220203848402          4.7220203848402          -3.4171020223921         -3.4171020223921         -3.5861020223921         0                        0
101.52461585386          2.692199088757           4.3072751361984          4.3072751361984          4.3072751361984          4.3072751361984          4.7240689548929          4.7240689548929          4.7240689548929          -3.4150534523394         -3.4150534523394         -3.5840534523394         0                        0
101.52501585386          2.692199088757           4.3072751361984          4.3072751361984          4.3072751361984          4.3072751361984          4.7240689548929          4.7240689548929          4.7240689548929          -3.4150534523394         -3.4150534523394         -3.5840534523394         0                        0
101.95046680788          2.6955195878132          4.3105956352546          4.3105956352546          4.3105956352546          4.3105956352546          4.7273894539491          4.7273894539491          4.7273894539491          -3.4117329532832         -3.4117329532832         -3.5807329532832         0                        0
101.95086680788          2.6955195878132          4.3105956352546          4.3105956352546          4.3105956352546          4.3105956352546          4.7273894539491          4.7273894539491          4.7273894539491          -3.4117329532832         -3.4117329532832         -3.5807329532832         0                        0
102.64072276915          2.7009017391182          4.3159777865596          4.3159777865596          4.3159777865596          4.3159777865596          4.7327716052541          4.7327716052541          4.7327716052541          -3.4063508019782         -3.4063508019782         -3.5753508019782         0                        0
102.64112276915          2.7009017391182          4.3159777865596          4.3159777865596          4.3159777865596          4.3159777865596          4.7327716052541          4.7327716052541          4.7327716052541          -3.4063508019782         -3.4063508019782         -3.5753508019782         0                        0
103.75954917439          2.7096255942314          4.3247016416728          4.3247016416728          4.3247016416728          4.3247016416728          4.7414954603673          4.7414954603673          4.7414954603673          -3.397626946865          -3.397626946865          -3.566626946865          0                        0
103.75994917439          2.7096255942314          4.3247016416728          4.3247016416728          4.3247016416728          4.3247016416728          4.7414954603673          4.7414954603673          4.7414954603673          -3.397626946865          -3.397626946865          -3.566626946865          0                        0
105.57303952481          2.7237659711407          4.338842018582           4.338842018582           4.338842018582           4.338842018582           4.7556358372766          4.7556358372766          4.7556358372766          -3.3834865699557         -3.3834865699557         -3.5524865699557         0                        0
105.57343952481          2.7237659711407          4.338842018582           4.338842018582           4.338842018582           4.338842018582           4.7556358372766          4.7556358372766          4.7556358372766          -3.3834865699557         -3.3834865699557         -3.5524865699557         0                        0
108.51250112104          2.74668591382            4.3617619612614          4.3617619612614          4.3617619612614          4.3617619612614          4.7785557799559          4.7785557799559          4.7785557799559          -3.3605666272764         -3.3605666272764         -3.5295666272764         0                        0
108.51290112104          2.74668591382            4.3617619612614          4.3617619612614          4.3617619612614          4.3617619612614          4.7785557799559          4.7785557799559          4.7785557799559          -3.3605666272764         -3.3605666272764         -3.5295666272764         0                        0
113.27703404163          2.783836534047           4.3989125814883          4.3989125814883          4.3989125814883          4.3989125814883          4.8157064001829          4.8157064001829          4.8157064001829          -3.3234160070494         -3.3234160070494         -3.4924160070494         0                        0
113.27743404163          2.783836534047           4.3989125814883          4.3989125814883          4.3989125814883          4.3989125814883          4.8157064001829          4.8157064001829          4.8157064001829          -3.3234160070494         -3.3234160070494         -3.4924160070494         0                        0
120.9998                 2.8440534640175          4.4591295114589          4.4591295114589          4.4591295114589          4.4591295114589          4.8759233301534          4.8759233301534          4.8759233301534          -3.2631990770788         -3.2631990770788         -3.4321990770788         0                        0
121.0002                 2.8440534640175          4.4591295114589          4.4591295114589          4.4591295114589          4.4591295114589          4.8759233301534          4.8759233301534          4.8759233301534          -3.2631990770788         -3.2631990770788         -3.4321990770788         0                        0
127.66646666667          2.8960356426784          4.5111116901197          4.5111116901197          4.5111116901197          4.5111116901197          4.9279055088143          4.9279055088143          4.9279055088143          -3.211216898418          -3.211216898418          -3.380216898418          0                        0
127.66686666667          2.8960356426784          4.5111116901197          4.5111116901197          4.5111116901197          4.5111116901197          4.9279055088143          4.9279055088143          4.9279055088143          -3.211216898418          -3.211216898418          -3.380216898418          0                        0
134.33313333333          2.9480178213392          4.5630938687805          4.5630938687805          4.5630938687805          4.5630938687805          4.9798876874751          4.9798876874751          4.9798876874751          -3.1592347197572         -3.1592347197572         -3.3282347197572         0                        0
134.33353333333          2.9480178213392          4.5630938687805          4.5630938687805          4.5630938687805          4.5630938687805          4.9798876874751          4.9798876874751          4.9798876874751          -3.1592347197572         -3.1592347197572         -3.3282347197572         0                        0
140.9998                 3                        4.6150760474413          4.6150760474413          4.6150760474413          4.6150760474413          5.0318698661359          5.0318698661359          5.0318698661359          -3.1072525410964         -3.1072525410964         -3.2762525410964         0                        0
141.0002                 -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
148.9998                 -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
149.0002                 -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
157.06327307696          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
157.06367307696          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
165.19072283482          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
165.19112283482          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
173.38265687317          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
173.38305687317          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
181.63958681898          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
181.63998681898          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
189.96202835853          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
189.96242835853          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
198.35050126962          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
198.35090126962          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
206.80552945404          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
206.80592945404          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
215.3276409703           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
215.3280409703           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
223.91736806657          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
223.91776806657          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
232.57524721397          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
232.57564721397          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
241.30181914005          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
241.30221914005          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
250.09762886256          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
250.09802886256          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
258.9632257235           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
258.9636257235           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
267.89916342342          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
267.89956342342          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
276.90600005601          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
276.90640005601          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
285.98429814295          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
285.98469814295          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
295.13462466902          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
295.13502466902          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
304.35755111757          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
304.35795111757          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
313.65365350615          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
313.65405350615          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
323.02351242253          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
323.02391242253          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
332.46771306092          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
332.46811306092          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
341.98684525855          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
341.98724525855          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
351.5815035325           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
351.5819035325           -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
361.25228711683          -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       -0                       0                        0
361.25268711683          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
370.9998                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
371.0002                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
380.9998                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
381.0002                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
393.82095688099          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
393.82135688099          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
410.25916325768          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
410.25956325768          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
431.33484553745          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
431.33524553745          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
458.35630842573          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
